PK_UKBaseS,Technology,LAC,CellId,Easting,Northing,CitiLogik_Easting,CitiLogik_Northing
73575,4G,12297,413962,524545,175745,524564,175821
73615,4G,12297,413972,524545,175745,524548,175823
73729,3G,183,60391,546806,168714,547474,168938
73743,4G,12296,53012,525960,163425,525958,163392
73788,4G,12296,53002,525960,163425,525980,163398
73814,3G,183,64865,546806,168714,546456,168896
73998,4G,12319,101406,532595,180805,532587,180790
74044,4G,12319,101386,532595,180805,532603,180786
74402,3G,175,56491,550565,174925,550190,175229
74519,3G,301,64143,529600,180625,529587,180541
74673,4G,6157,128219402,533530,185565,533567,185544
74714,4G,6190,128632586,524409,182119,524431,182156
74751,4G,6157,128219412,533530,185565,533501,185540
74854,4G,8201,128002846,532230,105720,532166,105699
74902,4G,8201,128002826,532230,105720,532190,105754
74947,4G,12319,82954,533670,181030,533691,181036
74948,4G,8201,128002314,528790,105433,528830,105462
74999,4G,12319,82974,533670,181030,533660,181053
75000,4G,8201,128002334,528790,105433,528743,105466
75064,4G,6187,128705802,525778,181298,525864,181243
75080,4G,12299,1108234,535400,178245,535501,178385
75135,4G,6187,128705812,525778,181298,525755,181197
75137,4G,12299,1108254,535400,178245,535489,178392
75245,4G,8265,129048330,609418,137971,609475,137980
75255,3G,183,62558,544345,166700,544418,166373
75273,4G,8265,129048340,609418,137971,609375,138012
75366,3G,881,64131,632100,169681,631916,169651
75385,3G,881,64133,632100,169681,632237,169731
75592,3G,6,64316,560183,146152,560227,145842
75617,3G,6,62849,552189,152293,554217,151367
75671,3G,901,63831,562377,100474,562332,100452
75691,3G,964,63826,571238,157135,571514,156949
75692,3G,6,65495,568141,158346,568215,158242
75718,3G,964,63825,571238,157135,570376,156826
75719,3G,6,62970,568141,158346,565878,158528
75744,4G,8208,128120074,547140,108160,547133,108092
75829,4G,12299,1225994,536485,182474,536509,182478
75837,4G,12299,1226014,536485,182474,536502,182495
75862,4G,12299,1226004,536485,182474,536482,182452
75882,4G,12297,148746,525845,171740,525895,171755
76063,4G,6187,12830,530601,182699,530592,182714
76095,4G,6157,128506132,541590,183809,541556,183756
76167,4G,12319,55572,533290,182290,533271,182278
76192,4G,12319,304650,531400,181510,531422,181516
76193,4G,12319,242718,531506,181031,531479,181044
76209,4G,12319,304670,531400,181510,531414,181528
76210,4G,12319,77332,532014,178975,531957,178959
76213,4G,6187,128525598,531740,184676,531725,184736
76214,4G,12319,242708,531506,181031,531499,181014
76234,4G,12319,242698,531506,181031,531532,181036
76252,4G,12319,55582,533290,182290,533272,182301
76272,4G,12295,1171220,546028,179387,545970,179448
76282,4G,6187,97290,535168,183105,535209,183090
76286,4G,12297,342036,525717,178365,525707,178351
76381,4G,8269,129705492,634900,170620,634887,170575
76484,4G,12297,342046,525717,178365,525697,178370
76518,4G,12290,96522,536082,169638,536103,169653
76558,4G,12290,96532,536082,169638,536090,169659
76615,4G,8249,129872906,590637,163933,590692,163934
76662,4G,6187,128093962,527622,182298,527641,182346
76742,4G,8249,129872926,590637,163933,590598,163986
76772,3G,890,63670,631779,141523,631688,141532
76795,4G,12319,23306,531706,179870,531721,179857
76895,4G,12297,258314,524595,179065,524616,179072
76952,4G,12297,258334,524595,179065,524600,179089
77249,3G,965,63650,575085,170037,574958,169957
77481,3G,175,33774,551482,174862,551375,174681
77482,3G,175,52183,551482,174862,551539,174846
77870,3G,965,64645,576907,166920,576661,166905
77871,3G,943,65232,558451,139309,558463,139349
77923,3G,943,65213,558451,139309,558618,139405
77971,4G,12290,181012,538231,166559,538173,166499
78009,4G,12296,323338,525598,165496,525620,165505
78010,4G,12290,181022,538231,166559,538283,166585
78017,4G,12295,344084,550163,176227,550143,176233
78022,4G,12295,282890,543151,175332,543167,175318
78066,4G,12296,323358,525598,165496,525601,165520
78080,4G,6162,128206100,560484,174802,560451,174724
78090,4G,12295,282900,543151,175332,543145,175313
78112,4G,12295,344074,550163,176227,550143,176233
78113,4G,6162,128206110,560484,174802,560448,174728
78133,4G,12290,323604,545535,165940,545547,165942
78134,4G,12290,324362,554609,174399,554621,174432
78135,4G,6162,128678174,564890,173700,564821,173717
78153,4G,6162,128678154,564890,173700,564961,173709
78225,4G,12290,304906,539300,152885,539296,152873
78244,4G,12296,13598,527805,165210,527760,165267
78269,4G,12296,150558,524321,163305,524306,163315
78281,4G,8208,129273630,558290,104810,558261,104817
78284,3G,964,63628,598169,146237,598992,146265
78310,3G,964,63626,598169,146237,598187,146625
78337,4G,8208,129273620,558290,104810,558317,104772
78364,4G,8265,128986398,600520,143200,600489,143250
78382,4G,12290,323082,542223,168728,542276,168712
78389,4G,8265,128986388,600520,143200,600487,143147
78394,4G,8208,129273610,558290,104810,558308,104901
78476,3G,965,64075,574650,163510,574679,163317
78498,3G,965,64074,574650,163510,574474,163612
78523,3G,965,64076,574650,163510,574706,163709
78568,4G,8201,129867806,526502,105555,526456,105610
78582,3G,964,65341,577824,155502,578025,155454
78849,3G,183,61696,550773,169139,550864,169050
79067,3G,943,64684,580098,108859,580214,109238
79092,3G,943,64701,580098,108859,579991,108818
79697,4G,8249,129037066,576073,167439,576132,167476
79862,3G,881,64411,613845,158013,613977,158024
79863,3G,881,63742,616713,159680,616717,159507
79877,4G,6187,128072468,527140,182800,527173,182745
79888,3G,881,64412,613845,158013,613725,158026
79905,4G,6187,128072478,527140,182800,527080,182804
79910,3G,881,63761,616713,159680,617021,159715
79921,3G,881,63741,616713,159680,616434,159671
79939,4G,6150,129092382,528820,184520,528797,184562
79940,3G,175,64587,550497,179211,550660,178821
79971,3G,175,61664,550497,179211,550162,179390
79996,4G,6150,129092372,528820,184520,528793,184466
80023,3G,175,64586,550497,179211,550403,179058
80037,3G,183,50435,539126,170022,538942,169508
80085,3G,183,50436,539126,170022,539634,170057
80125,4G,6187,128040714,527506,181596,527538,181657
80127,4G,12296,102676,531429,161677,531422,161702
80140,4G,6190,128108298,523350,180620,523291,180653
80305,3G,183,50434,539126,170022,539187,170281
80306,4G,6148,128583956,563830,176120,563867,176103
80334,4G,12290,398602,539991,151349,540014,151336
80445,4G,12290,398622,539991,151349,540006,151330
80634,3G,881,64071,637620,166460,636967,166315
80659,3G,881,64073,637620,166460,637432,166521
80742,3G,881,63985,635530,166210,633686,165368
80790,3G,881,64069,637620,166460,638012,166364
80847,3G,965,64446,577811,168515,577637,168356
80849,3G,183,60747,557466,174384,557256,174316
80934,3G,7,64002,623525,135768,623445,136110
80951,3G,965,64450,577811,168515,577919,168534
80955,3G,175,61646,549845,185372,550163,185349
81019,3G,965,63858,579993,166418,580454,166775
81060,3G,964,65307,570870,159820,570929,159869
81090,3G,964,65344,570870,159820,570594,159513
81091,3G,964,65190,574320,156830,574266,157281
81094,3G,183,47390,535774,168040,535550,167990
81141,3G,7,63839,574394,164979,573967,164931
81233,3G,964,65347,570870,159820,571259,159990
81234,3G,964,65194,574320,156830,574253,156720
82023,4G,12297,105492,535458,177025,535436,177012
82049,4G,12296,19722,532295,168280,532297,168318
82075,4G,12296,264478,524553,160415,524601,160422
82233,3G,175,60939,553007,175584,553333,175472
82316,3G,175,60931,553007,175584,552932,175629
82372,4G,12295,158228,543973,173035,543999,173022
82396,3G,943,65330,577020,112242,577273,112153
82453,4G,12296,155668,528612,170716,528600,170694
82515,4G,6162,128050442,563737,171281,563785,171311
